n_graphs	duration_sec	mean_fragmentation	std_fragmentation	mean_modularity	std_modularity	mean_clustering	mean_coupling	frag_early	frag_late	frag_trend	mod_early	mod_late	n_fragmentation_shifts	graph_autocorr	subject	condition
1	10.000000000000000	0.943450803714438	0.000000000000000	0.342009555431352	0.000000000000000	0.091924439454437	0.098096107263081	0.943450803714438	0.943450803714438	stable	0.342009555431352	0.342009555431352	0	1.000000000000000	0000-ACAA	Stress
1	10.000000000000000	0.903564807997618	0.000000000000000	0.030031523605589	0.000000000000000	0.099289648120616	0.099333977863816	0.903564807997618	0.903564807997618	stable	0.030031523605589	0.030031523605589	0	1.000000000000000	0000-ACAA	Stress
1	10.000000000000000	0.992107818977101	0.000000000000000	0.890208718069885	0.000000000000000	0.030374749485893	0.050906577327775	0.992107818977101	0.992107818977101	stable	0.890208718069885	0.890208718069885	0	1.000000000000000	0000-ACAA	Stress
1	10.000000000000000	0.987426838159477	0.000000000000000	0.601336843400747	0.000000000000000	0.053502429643893	0.078037188500499	0.987426838159477	0.987426838159477	stable	0.601336843400747	0.601336843400747	0	1.000000000000000	0000-ACAA	Stress
1	10.000000000000000	0.917386134839880	0.000000000000000	0.719237675191575	0.000000000000000	0.151750580381826	0.193758879760278	0.917386134839880	0.917386134839880	stable	0.719237675191575	0.719237675191575	0	1.000000000000000	0000-ACAA	Stress
1	10.000000000000000	0.945395739899004	0.000000000000000	0.791509950139953	0.000000000000000	0.104955462546462	0.141785800126238	0.945395739899004	0.945395739899004	stable	0.791509950139953	0.791509950139953	0	1.000000000000000	0000-ACAA	Stress
1	10.000000000000000	0.973702309162022	0.000000000000000	0.921763870610801	0.000000000000000	0.049494439977246	0.075716787470534	0.973702309162022	0.973702309162022	stable	0.921763870610801	0.921763870610801	0	1.000000000000000	0000-ACAA	Stress
1	10.000000000000000	0.998902499429742	0.000000000000000	1.059142866744698	0.000000000000000	0.019936611234417	0.075287569742233	0.998902499429742	0.998902499429742	stable	1.059142866744698	1.059142866744698	0	1.000000000000000	0000-ACAA	Stress
1	10.000000000000000	0.993670253859340	0.000000000000000	1.121251937816634	0.000000000000000	0.034798842071082	0.086057360569225	0.993670253859340	0.993670253859340	stable	1.121251937816634	1.121251937816634	0	1.000000000000000	0000-ACAA	Stress
1	10.000000000000000	0.961907021476838	0.000000000000000	0.858314586696707	0.000000000000000	0.071007542330958	0.101591536890580	0.961907021476838	0.961907021476838	stable	0.858314586696707	0.858314586696707	0	1.000000000000000	0000-ACAA	Stress
1	10.000000000000000	0.952155972697371	0.000000000000000	0.450114993923892	0.000000000000000	0.094435330686395	0.106546172682359	0.952155972697371	0.952155972697371	stable	0.450114993923892	0.450114993923892	0	1.000000000000000	0000-ACAA	Stress
1	10.000000000000000	0.939303244917913	0.000000000000000	0.327056567827703	0.000000000000000	0.082496441824067	0.086727401713215	0.939303244917913	0.939303244917913	stable	0.327056567827703	0.327056567827703	0	1.000000000000000	0000-ACAA	Stress
1	10.000000000000000	0.889048592678813	0.000000000000000	0.141049230920291	0.000000000000000	0.136868009349918	0.138345442110754	0.889048592678813	0.889048592678813	stable	0.141049230920291	0.141049230920291	0	1.000000000000000	0000-ACAA	Stress
1	10.000000000000000	0.944079156737099	0.000000000000000	0.462499868204947	0.000000000000000	0.134334202602691	0.157774370317194	0.944079156737099	0.944079156737099	stable	0.462499868204947	0.462499868204947	0	1.000000000000000	0000-ACAA	Stress
1	10.000000000000000	0.911543199579165	0.000000000000000	0.336048270824117	0.000000000000000	0.156428649325537	0.168203450818812	0.911543199579165	0.911543199579165	stable	0.336048270824117	0.336048270824117	0	1.000000000000000	0000-ACAA	Stress
1	10.000000000000000	0.922895315941869	0.000000000000000	0.451382848463639	0.000000000000000	0.152961382448143	0.172782630124974	0.922895315941869	0.922895315941869	stable	0.451382848463639	0.451382848463639	0	1.000000000000000	0000-ACAA	Stress
1	10.000000000000000	0.953344469933949	0.000000000000000	0.704338741295166	0.000000000000000	0.093946451486909	0.119767867310433	0.953344469933949	0.953344469933949	stable	0.704338741295166	0.704338741295166	0	1.000000000000000	0000-ACAA	Stress
1	10.000000000000000	0.942747937548355	0.000000000000000	0.646344841454358	0.000000000000000	0.101395760914216	0.123363093997012	0.942747937548355	0.942747937548355	stable	0.646344841454358	0.646344841454358	0	1.000000000000000	0000-ACAA	Stress
1	10.000000000000000	0.942907603707179	0.000000000000000	0.681616895722603	0.000000000000000	0.098463659640387	0.122198108461020	0.942907603707179	0.942907603707179	stable	0.681616895722603	0.681616895722603	0	1.000000000000000	0000-ACAA	Stress
1	10.000000000000000	0.983019786012619	0.000000000000000	0.933338112743553	0.000000000000000	0.079016664670850	0.146244793380079	0.983019786012619	0.983019786012619	stable	0.933338112743553	0.933338112743553	0	1.000000000000000	0000-ACAA	Stress
1	10.000000000000000	0.956155883476107	0.000000000000000	0.620343127946368	0.000000000000000	0.138200400032002	0.184600677260307	0.956155883476107	0.956155883476107	stable	0.620343127946368	0.620343127946368	0	1.000000000000000	0000-ACAA	Stress
1	10.000000000000000	0.967050426747953	0.000000000000000	0.580573827277106	0.000000000000000	0.126084673976994	0.175843137292883	0.967050426747953	0.967050426747953	stable	0.580573827277106	0.580573827277106	0	1.000000000000000	0000-ACAA	Stress
1	10.000000000000000	0.954071238418520	0.000000000000000	0.465770753347714	0.000000000000000	0.110794122418259	0.130383256222313	0.954071238418520	0.954071238418520	stable	0.465770753347714	0.465770753347714	0	1.000000000000000	0000-ACAA	Stress
1	10.000000000000000	0.958157745352294	0.000000000000000	0.726880266227335	0.000000000000000	0.112710879773158	0.153000737308013	0.958157745352294	0.958157745352294	stable	0.726880266227335	0.726880266227335	0	1.000000000000000	0000-ACAA	Stress
1	10.000000000000000	0.939378477827399	0.000000000000000	0.480463195383038	0.000000000000000	0.085721687839456	0.095133065771623	0.939378477827399	0.939378477827399	stable	0.480463195383038	0.480463195383038	0	1.000000000000000	0000-ACAA	Stress
1	10.000000000000000	0.946590839854200	0.000000000000000	0.441018167618306	0.000000000000000	0.093353246335857	0.103380153323847	0.946590839854200	0.946590839854200	stable	0.441018167618306	0.441018167618306	0	1.000000000000000	0000-ACAA	Stress
1	10.000000000000000	0.954364354618855	0.000000000000000	0.725970274077310	0.000000000000000	0.094516509540790	0.122586321829163	0.954364354618855	0.954364354618855	stable	0.725970274077310	0.725970274077310	0	1.000000000000000	0000-ACAA	Stress
1	10.000000000000000	0.980098818316175	0.000000000000000	0.986461252811572	0.000000000000000	0.063724940822933	0.111901391012361	0.980098818316175	0.980098818316175	stable	0.986461252811572	0.986461252811572	0	1.000000000000000	0000-ACAA	Stress
1	10.000000000000000	0.988744443969840	0.000000000000000	1.216348870535816	0.000000000000000	0.037759272268884	0.101822154391775	0.988744443969840	0.988744443969840	stable	1.216348870535816	1.216348870535816	0	1.000000000000000	0000-ACAA	Stress
